# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Sep 10 18:23:25 2020
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_occdep:      Occultation Depth [%]
# COLUMN pl_orbtper:     Epoch of Periastron [days]
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_projobliq:   Projected Obliquity [deg]
# COLUMN pl_trueobliq:   True Obliquity [deg]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [decimal]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [decimal]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN sy_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_plx:         Parallax [mas]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN st_nphot:       Number of Photometry Time Series
# COLUMN st_nspec:       Number of Stellar Spectra Measurements
# COLUMN pl_nespec:      Number of Emission Spectroscopy Measurements
#
pl_name,hostname,pl_letter,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,sy_kepmag,st_nphot,st_nspec,pl_nespec
Kepler-668 b,Kepler-668,b,1,1,0,0,2016,8.35390639,0.076800,2.700,0.241,7.75000,0.02440,2.160000,0.000000,77.62,790,89.950,2455004.632640,0,0.0230,0.104160,2.2712000,29.180000,0.02974,,,,,,,,5352.00,0.82,0.87,-0.060,[Fe/H],-0.396,4.55,3.890,6.73215,,,,19h01m59.83s,285.4992845,+49d16m38.18s,49.2772713,13.1355444,1.1048100,-13.0890000,784.6180000,1.2460900,16.2350000,15.3650000,13.9960000,13.5820000,13.5330000,,,,,,13.4730000,13.5220000,13.0140000,9.3680000,15.2931000,14.7535000,15.317,0,0,0
Kepler-669 b,Kepler-669,b,1,1,0,0,2016,4.12554687,0.052900,4.830,0.431,20.80000,0.06550,1.010000,0.000000,826.76,1243,85.950,2455002.751997,0,0.6700,0.148730,3.1389000,7.800000,0.03699,,,,,,,,6038.00,1.20,1.15,0.140,[Fe/H],0.358,4.34,3.160,0.99415,,,,19h27m44.68s,291.9361615,+49d15m14.21s,49.2539473,8.8219632,-1.8122800,-8.6338100,2063.4100000,0.4548760,16.7590000,15.7420000,14.3800000,14.0830000,14.1980000,,,,,,13.9830000,14.0420000,12.5450000,9.6770000,15.4817000,15.0118000,15.506,0,0,0
Kepler-67 b,Kepler-67,b,1,1,0,0,2013,15.72590000,0.117100,2.940,0.262,8.96000,0.02820,1.940000,0.000000,34.20,602,89.780,2454966.985500,0,0.3700,0.142270,3.8390000,32.400000,0.03451,,,,,,,G9 V,5331.00,0.78,0.86,-0.200,[M/H],-0.376,4.59,1.000,2.66000,,,,19h36m36.80s,294.1533505,+46d09m59.03s,46.1663976,9.3297341,-3.4242000,-8.6786400,1131.1900000,0.8579680,16.3240000,16.1720000,14.7410000,14.3410000,14.1550000,,,,,,13.9850000,14.0970000,12.5220000,9.1130000,16.1723000,15.5813000,16.144,0,0,0
Kepler-670 b,Kepler-670,b,1,1,0,0,2016,2.81650485,0.038300,13.180,1.176,,,,0.000000,528.22,1219,89.370,2455003.967687,0,0.0073,1.681370,2.5052200,9.655520,0.12170,,,,,,,,5709.00,0.99,0.99,0.070,[Fe/H],-0.100,4.44,4.790,2.14666,,,,19h48m03.71s,297.0154644,+49d13m31.08s,49.2252988,4.5500970,-2.4642500,-3.8250300,939.7440000,1.0355800,16.0490000,15.1620000,13.7320000,13.3930000,13.3150000,,,,,,13.2860000,13.3640000,12.5490000,9.3190000,15.0268000,14.4889000,15.052,0,0,0
Kepler-671 b,Kepler-671,b,1,1,0,0,2016,4.28095859,0.050300,2.690,0.240,7.70000,0.02420,2.170000,0.000000,331.44,1012,87.720,2455004.897420,0,0.3248,0.075080,2.8753000,11.090000,0.02573,,,,,,,,5624.00,0.95,0.97,0.080,[Fe/H],-0.081,4.47,4.470,1.24482,,,,19h37m03.78s,294.2657519,+49d18m50.74s,49.3140933,7.4278384,-1.1052400,-7.3451500,1168.2600000,0.8278590,15.4880000,15.4910000,14.1210000,13.7560000,13.7690000,,,,,,13.4740000,13.5850000,12.9510000,9.3800000,15.3578000,14.8440000,15.356,0,0,0
Kepler-672 b,Kepler-672,b,1,1,0,0,2016,38.37746230,0.216300,2.500,0.223,6.80000,0.02140,2.390000,0.000000,16.36,529,89.440,2455005.819510,1,0.1620,0.072420,5.5500000,53.490000,0.02546,,,,,,,,5627.00,0.92,0.95,-0.010,[Fe/H],-0.112,4.50,4.070,1.40588,,,,19h26m53.28s,291.7219993,+49d28m51.06s,49.4808492,1.7820209,-1.7786700,-0.1092310,1033.9300000,0.9385190,,15.5130000,13.9620000,13.6390000,13.4970000,,,,,,,,,,15.1312000,14.6473000,15.172,0,0,0
Kepler-673 b,Kepler-673,b,1,1,0,0,2016,3.72873109,0.045500,6.540,0.583,34.80000,0.11000,0.684000,0.000000,253.46,1023,86.700,2455004.793449,0,0.5580,0.522650,2.6734000,9.700000,0.07077,,,,,,,,5355.00,0.84,0.88,0.000,[Fe/H],-0.344,4.54,4.470,1.41129,,,,19h23m08.58s,290.7857595,+50d03m14.60s,50.0540561,10.2863450,-4.2689800,-9.3586700,918.2100000,1.0606100,16.4370000,15.5920000,14.1790000,13.8250000,13.6690000,,,,,,13.6600000,13.7330000,12.4100000,9.1990000,15.5056000,14.9605000,15.523,0,0,0
Kepler-674 b,Kepler-674,b,1,1,0,0,2016,2.24338185,0.028000,1.690,0.151,3.50000,0.01100,3.980000,0.000000,146.51,822,82.880,2455003.678894,0,0.1408,0.082170,1.0205000,17.090000,0.02677,,,,,,,,4192.00,0.57,0.60,-0.270,[Fe/H],-0.907,4.69,3.310,18.76826,,,,19h00m42.28s,285.1761864,+50d08m58.88s,50.1496897,23.2412633,-2.5675900,-23.0990000,342.2540000,2.8932200,17.3500000,15.5690000,13.2130000,12.5210000,12.3940000,,,,,,12.3540000,12.3910000,12.3080000,9.0930000,15.1272000,14.3311000,15.135,0,0,0
Kepler-675 b,Kepler-675,b,1,1,0,0,2016,2.33743801,0.032500,2.440,0.218,6.53000,0.02050,2.470000,0.000000,308.55,1070,88.190,2455004.761824,0,0.4935,0.097120,2.0140000,8.860000,0.02993,,,,,,,,4945.00,0.75,0.79,-0.050,[Fe/H],-0.507,4.60,4.680,1.80464,,,,19h35m20.03s,293.8334488,+50d13m49.25s,50.2303479,15.2872232,14.4004000,5.1310500,665.6800000,1.4740100,16.5630000,15.6050000,13.8100000,13.3000000,13.1950000,,,,,,13.2210000,13.3050000,12.6580000,9.4410000,15.3356000,14.7087000,15.334,0,0,0
Kepler-676 b,Kepler-676,b,1,1,0,0,2016,11.59822172,0.079800,3.040,0.271,9.48000,0.02980,1.850000,0.000000,8.24,396,88.620,2455013.395487,0,0.7980,0.280450,2.6256000,23.400000,0.05732,,,,,,,,3701.00,0.49,0.51,-0.020,[Fe/H],-1.295,4.77,4.270,4.41969,,,,19h44m53.29s,296.2220259,+50d17m14.51s,50.2873626,33.3695721,8.4445500,32.2834000,295.1960000,3.3591000,18.1220000,17.1500000,13.4740000,12.8130000,12.6280000,,,,,,12.4970000,12.4910000,12.0850000,9.1120010,15.8791000,14.8109000,15.937,0,0,0
Kepler-677 b,Kepler-677,b,1,1,0,0,2016,6.57531678,0.067000,5.380,0.480,25.00000,0.07860,0.882000,0.000000,683.27,1015,88.030,2455006.634296,0,0.3000,0.279330,4.2837000,12.325000,0.04978,,,,,,,,5723.00,0.99,1.00,0.060,[Fe/H],0.390,4.45,4.570,0.81913,,,,19h20m23.53s,290.0980478,+50d19m17.66s,50.3215731,10.9114069,-5.2411900,-9.5702000,1954.0800000,0.4822100,16.0760000,15.5040000,14.0710000,13.7930000,13.6860000,,,,,,13.5690000,13.6930000,13.2580000,9.6350000,15.2970000,14.8143000,15.312,0,0,0
Kepler-678 b,Kepler-678,b,1,1,0,0,2016,7.27503724,0.073200,5.140,0.459,23.10000,0.07280,0.935000,0.000000,113.64,833,85.290,2455002.994868,0,0.5956,0.300100,7.5206000,6.400000,0.05184,,,,,,,,5520.00,0.91,0.94,0.070,[Fe/H],0.449,4.50,4.470,0.12310,,,,19h41m49.26s,295.4552577,+50d29m40.23s,50.4945093,10.4500090,-5.5503000,-8.8542000,1826.1500000,0.5187840,15.7580000,15.1610000,13.7320000,13.4020000,13.2600000,,,,,,13.1450000,13.0510000,12.8620000,9.4960000,15.0614000,14.5168000,15.080,0,0,0
Kepler-679 b,Kepler-679,b,1,1,0,0,2016,12.39358604,0.098300,3.010,0.269,9.32000,0.02930,1.880000,0.000000,56.00,677,86.130,2455011.745720,0,0.8214,0.091660,3.7222000,13.070000,0.03271,,,,,,,,5403.00,0.84,0.87,-0.090,[Fe/H],-0.348,4.54,4.470,0.49933,,,,19h44m05.12s,296.0213374,+50d34m04.09s,50.5678019,5.3944610,-0.6404320,5.3563100,922.2440000,1.0561600,16.4950000,15.7710000,14.1960000,13.7830000,13.6920000,,,,,,13.7320000,13.7630000,13.1080000,9.5180000,15.5291000,14.9890000,15.505,0,0,0
Kepler-68 b,Kepler-68,b,2,3,0,0,2013,5.39880000,0.061700,2.354,0.210,7.65000,0.02407,2.600000,0.000000,439.92,1280,87.600,2455703.297800,0,0.4800,0.034580,3.4342200,12.223200,0.01869,,,0.0000,2.700,,,,5875.23,1.26,1.06,0.126,[M/H],0.231,4.26,6.310,0.75112,0.5000,,-20.90,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,12.7501303,-7.3336900,-10.4299000,144.1660000,6.9075800,10.7280000,10.0770000,8.9750000,8.6620000,8.5880000,,,,,,8.5390000,8.5830000,8.5390000,8.2230000,9.9335500,9.5089800,9.997,0,0,0
Kepler-68 c,Kepler-68,c,2,3,0,0,2013,9.60510000,0.090590,0.920,0.089,2.04000,0.00642,28.000000,0.000000,204.48,941,86.930,2455708.968200,0,0.7700,0.005580,3.0045000,15.680000,0.00678,,,0.0000,0.590,,,,5875.23,1.26,1.06,0.126,[M/H],0.231,4.26,6.310,0.75112,0.5000,,-20.90,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,12.7501303,-7.3336900,-10.4299000,144.1660000,6.9075800,10.7280000,10.0770000,8.9750000,8.6620000,8.5880000,,,,,,8.5390000,8.5830000,8.5390000,8.2230000,9.9335500,9.5089800,9.997,0,0,0
Kepler-68 d,Kepler-68,d,2,3,0,0,2013,634.60000000,1.400000,13.900,1.240,267.00000,0.84007,0.546000,0.112000,,,,2455878.000000,0,,,,,,,,-64.7400,17.750,,,,5875.23,1.26,1.06,0.126,[M/H],0.231,4.26,6.300,0.75112,0.5000,,-20.90,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,12.7501303,-7.3336900,-10.4299000,144.1660000,6.9075800,10.7280000,10.0770000,8.9750000,8.6620000,8.5880000,,,,,,8.5390000,8.5830000,8.5390000,8.2230000,9.9335500,9.5089800,9.997,0,0,0
Kepler-680 b,Kepler-680,b,1,1,0,0,2016,3.68992629,0.046900,2.420,0.216,6.44000,0.02030,2.500000,0.000000,706.62,1147,89.190,2455003.364610,0,0.1166,0.042670,2.6286000,10.879000,0.01962,,,,,,,,5890.00,1.11,1.08,0.130,[Fe/H],0.197,4.38,3.720,1.70798,,,,19h26m29.37s,291.6223810,+50d37m05.45s,50.6181793,10.6517557,-0.1350160,-10.6509000,1492.4800000,0.6412070,16.7150000,15.3210000,14.0120000,13.7200000,13.7640000,,,,,,13.6060000,13.6760000,13.4300000,9.7090000,15.2152000,14.7221000,15.242,0,0,0
Kepler-681 b,Kepler-681,b,1,1,0,0,2016,26.39435646,0.163500,3.080,0.275,9.69000,0.03050,1.820000,0.000000,14.15,489,89.280,2455009.053590,0,0.1304,0.151090,3.4785000,59.660000,0.03740,,,,,,,,5021.00,0.76,0.80,-0.040,[Fe/H],-0.457,4.58,5.010,5.76639,,,,19h17m35.94s,289.3997364,+51d15m00.87s,51.2502428,20.3344874,0.7182070,-20.3218000,686.9230000,1.4271900,16.6470000,15.5840000,13.7570000,13.2720000,13.1720000,,,,,,13.1340000,13.2560000,12.9520000,9.1840000,15.2271000,14.6229000,15.234,0,0,0
Kepler-682 b,Kepler-682,b,1,1,0,0,2016,12.61190667,0.105800,7.370,0.658,42.60000,0.13400,0.585000,0.000000,306.10,753,88.170,2455013.892444,0,0.5409,0.610560,5.1636000,16.800000,0.07636,,,,,,,,5559.00,0.89,0.92,-0.050,[Fe/H],0.480,4.51,3.980,0.62438,,,,19h16m26.93s,289.1122204,+51d44m14.49s,51.7373589,9.4599125,-4.7835800,-8.1613300,1979.2500000,0.4756470,16.3670000,15.5560000,13.9420000,13.5460000,13.4780000,,,,,,13.3540000,13.3680000,13.0550000,9.6990000,15.1172000,14.6048000,15.140,0,0,0
Kepler-683 b,Kepler-683,b,1,1,0,0,2016,2.53918318,0.035500,1.970,0.176,4.54000,0.01430,3.260000,0.000000,702.28,1332,88.280,2455002.674140,0,0.8520,0.038210,2.3830000,8.315000,0.01886,,,,,,,,5703.00,0.95,0.96,-0.030,[Fe/H],-0.041,4.47,4.370,1.68649,,,,19h25m45.59s,291.4399598,+37d54m20.27s,37.9056293,8.8262534,-5.3285300,-7.0363000,1023.0700000,0.9495190,15.5500000,15.0720000,13.8120000,13.4650000,13.3580000,,,,,,13.4010000,13.4700000,12.5200000,9.2790000,15.0008000,14.5076000,15.026,0,0,0
Kepler-684 b,Kepler-684,b,1,1,0,0,2016,6.77030201,0.064000,3.360,0.300,11.20000,0.03540,1.620000,0.000000,102.87,812,86.840,2455003.576970,0,0.8380,0.130400,1.9398000,24.650000,0.03595,,,,,,,,5493.00,0.86,0.89,-0.110,[Fe/H],0.209,4.53,4.370,6.18467,,,,19h23m28.92s,290.8704935,+38d16m24.95s,38.2735978,7.0546271,-1.1454100,-6.9610200,1731.2700000,0.5495750,16.6520000,15.6950000,14.3180000,13.9100000,13.8280000,17.6611000,16.0835000,15.5029000,15.3045000,15.2223000,13.8350000,13.8700000,12.4410000,9.2130000,15.5793000,15.0608000,15.591,0,0,0
Kepler-685 b,Kepler-685,b,1,1,0,0,2016,1.62552220,0.026500,10.580,0.944,78.80000,0.24800,0.366000,0.000000,1137.12,1579,89.220,2455003.826671,0,0.0760,0.796900,2.3878500,5.674200,0.08438,,,,,,,,5963.00,1.16,1.11,0.150,[Fe/H],-0.051,4.36,3.390,1.28198,,,,19h35m29.26s,293.8719143,+38d25m22.51s,38.4229184,6.6525234,-0.2983480,-6.6458300,938.7150000,1.0380000,15.3410000,15.1860000,13.6560000,13.3550000,13.3070000,,,,,,13.1200000,13.1820000,13.1050000,8.5830000,15.0191000,14.4669000,15.001,0,0,0
Kepler-686 b,Kepler-686,b,1,1,0,0,2016,1.59474546,0.025800,12.150,1.084,,,,0.000000,2132.90,1539,85.250,2455003.648322,0,0.5140,1.504450,1.9561000,6.203000,0.12069,,,,,,,,5649.00,0.92,0.94,-0.070,[Fe/H],0.108,4.49,4.470,1.77544,,,,19h00m51.32s,285.2138190,+39d01m38.88s,39.0274660,4.2326462,0.1035230,4.2313800,1490.9400000,0.6420820,16.4030000,16.0200000,14.3500000,13.9410000,13.9170000,,,,,,13.8350000,13.8230000,12.6130000,8.8690000,15.5242000,15.0236000,15.530,0,0,0
Kepler-687 b,Kepler-687,b,1,1,0,0,2016,20.50586978,0.132600,3.520,0.314,12.20000,0.03830,1.540000,0.000000,15.65,518,89.620,2455014.434740,0,0.7900,0.210550,4.0602000,39.050000,0.04357,,,,,,,,4841.00,0.73,0.77,-0.040,[Fe/H],-0.567,4.60,5.500,2.64998,,,,19h17m15.71s,289.3154576,+39d09m11.85s,39.1532911,5.3571442,2.7955500,4.5698900,633.6600000,1.5498400,16.8710000,15.6950000,13.8420000,13.2510000,13.2160000,,,,,,13.1860000,13.2870000,12.2940000,9.2150000,15.3943000,14.7501000,15.398,0,0,0
Kepler-688 b,Kepler-688,b,1,1,0,0,2016,3.89593684,0.046000,9.760,0.871,68.70000,0.21600,0.406000,0.000000,458.91,1005,87.560,2455003.527525,0,0.5410,0.854480,2.3389000,12.300000,0.09287,,,,,,,,5715.00,0.96,0.98,0.020,[Fe/H],-0.024,4.47,4.270,2.21218,,,,19h38m37.26s,294.6552312,+39d18m30.04s,39.3083446,1.5298436,1.1277700,-1.0337100,1357.7500000,0.7093070,16.1590000,15.8050000,14.3640000,13.9690000,13.9240000,,,,,,13.7930000,13.9490000,12.9410000,9.2100000,15.7323000,15.1748000,15.725,0,0,0
Kepler-689 b,Kepler-689,b,1,1,0,0,2016,22.36656079,0.144900,2.890,0.258,8.70000,0.02740,1.980000,0.000000,35.34,536,89.260,2455008.455080,0,0.8150,0.098680,5.1510000,34.050000,0.02990,,,,,,,,5518.00,0.88,0.91,-0.010,[Fe/H],-0.153,4.51,4.570,1.49344,,,,19h38m50.55s,294.7106347,+39d31m18.11s,39.5216975,7.5249665,3.2553300,-6.7843900,1131.7300000,0.8568610,15.9450000,15.9380000,14.2360000,13.8490000,13.7140000,,,,,,13.7150000,13.8080000,12.8840000,9.2780000,15.5920000,15.0371000,15.583,0,0,0
Kepler-69 b,Kepler-69,b,1,2,0,0,2013,13.72234100,0.094000,2.240,0.200,5.65000,0.01780,0.913000,0.160000,123.52,779,89.620,2454970.841400,0,0.1500,0.059700,5.1260000,21.800000,0.02207,,,,,,,G4 V,5638.00,0.93,0.81,-0.290,[Fe/H],-0.097,4.40,9.800,1.37000,,,-38.70,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.7957421,-9.7037100,-6.7065300,730.6250000,1.3398900,14.6550000,13.8660000,12.6310000,12.2840000,12.2340000,,,,,,12.1680000,12.2310000,12.2060000,9.4060000,13.7120000,13.2617000,13.749,0,0,0
Kepler-69 c,Kepler-69,c,1,2,0,0,2013,242.46130000,0.640000,1.710,0.153,3.57000,0.01120,0.913000,0.140000,2.69,299,89.850,2454983.870000,0,0.1200,0.035000,13.1000000,148.000000,0.01680,,,,,,,G4 V,5638.00,0.93,0.81,-0.290,[Fe/H],-0.097,4.40,9.800,1.37000,,,-38.70,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,11.7957421,-9.7037100,-6.7065300,730.6250000,1.3398900,14.6550000,13.8660000,12.6310000,12.2840000,12.2340000,,,,,,12.1680000,12.2310000,12.2060000,9.4060000,13.7120000,13.2617000,13.749,0,0,0
Kepler-690 b,Kepler-690,b,1,1,0,0,2016,7.74809437,0.081000,5.950,0.531,29.60000,0.09330,0.772000,0.000000,225.70,964,88.020,2455007.997431,0,0.3857,0.247210,3.5631000,15.000000,0.04716,,,,,,,,5913.00,1.16,1.11,0.190,[Fe/H],0.141,4.35,3.550,1.33649,,,,19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,3.8763537,2.9205800,2.5487900,1665.3100000,0.5741900,16.6920000,15.7010000,14.4120000,14.1130000,14.1060000,,,,,,13.8460000,13.9900000,12.3790000,9.4260000,15.6723000,15.1513000,15.670,0,0,0
Kepler-691 b,Kepler-691,b,1,1,0,0,2016,8.11437900,0.064900,2.090,0.186,5.02000,0.01580,3.020000,0.000000,12.99,460,88.610,2455009.339250,0,0.0565,0.155800,2.2580000,28.450000,0.03767,,,,,,,,3715.00,0.50,0.53,0.040,[Fe/H],-1.305,4.76,3.980,4.37819,,,,19h15m14.82s,288.8117314,+40d01m59.63s,40.0332311,58.6682582,-45.7941000,-36.6724000,279.1150000,3.5546400,18.3610000,16.6000000,13.4050000,12.7230000,12.4920000,,,,,,12.4150000,12.4100000,12.8070000,9.3250000,15.8385000,14.7529000,15.877,0,0,0
Kepler-692 b,Kepler-692,b,1,1,0,0,2016,21.81293494,0.149500,3.110,0.277,9.85000,0.03100,1.800000,0.000000,28.50,639,89.920,2455007.011290,0,0.0574,0.117540,4.3891000,39.183000,0.03323,,,,,,,,5440.00,0.86,0.90,-0.010,[Fe/H],-0.233,4.53,4.680,2.38978,,,,19h39m06.43s,294.7768068,+40d09m13.33s,40.1537027,8.7862100,-4.6267100,-7.4693400,991.3360000,0.9813810,16.5230000,15.6760000,14.2040000,13.7760000,13.7020000,,,,,,13.6750000,13.7840000,12.4260000,9.4540010,15.5495000,14.9817000,15.540,0,0,0
Kepler-693 b,Kepler-693,b,2,1,0,0,2016,15.37563332,0.112100,10.180,0.908,73.80000,0.23200,0.384000,0.000000,31.64,600,88.730,2455006.613288,0,0.6920,1.533700,3.2673000,31.240000,0.12858,,,,,,,,4881.00,0.72,0.76,-0.100,[Fe/H],-0.427,4.61,4.470,2.43887,,,,18h53m00.85s,283.2535270,+40d21m29.58s,40.3582155,5.3423964,-4.5226100,-2.8438000,1151.5100000,0.8407650,17.7430000,16.7286000,14.8770000,14.3590000,14.1780000,19.5382000,17.2439000,16.3505000,16.0418000,15.8571000,14.1930000,14.2680000,12.6870000,8.6380000,16.4140000,15.7592000,16.422,0,0,0
Kepler-694 b,Kepler-694,b,1,1,0,0,2016,6.36584161,0.065900,2.800,0.250,8.25000,0.02590,2.070000,0.000000,206.44,914,87.920,2455004.135430,0,0.5240,0.078070,2.9697000,14.460000,0.02731,,,,,,,,5700.00,0.95,0.97,0.000,[Fe/H],-0.078,4.47,4.070,1.41102,,,,19h24m35.89s,291.1495269,+40d25m13.64s,40.4204569,10.6573253,4.7040200,-9.5629900,1023.0600000,0.9493660,16.1100000,15.2840000,13.8820000,13.5220000,13.4930000,,,,,,13.4480000,13.5100000,12.6380000,9.1110000,15.0857000,14.5866000,15.090,0,0,0
Kepler-695 b,Kepler-695,b,1,1,0,0,2016,3.04033042,0.037400,9.210,0.822,62.30000,0.19600,0.438000,0.000000,499.06,1021,85.950,2455002.949006,0,0.7264,1.140540,1.8394000,10.410000,0.10615,,,,,,,,5181.00,0.80,0.84,-0.010,[Fe/H],-0.159,4.57,4.470,2.41650,,,,19h57m15.86s,299.3160934,+40d49m20.57s,40.8223815,4.3123058,4.3106000,-0.1212810,842.9470000,1.1584800,16.2230000,15.2620000,13.5140000,13.0160000,12.9220000,,,,,,12.6460000,12.7030000,12.0370000,9.0520000,15.1132000,14.4592000,15.028,0,0,0
Kepler-696 b,Kepler-696,b,1,1,0,0,2016,4.19042557,0.053500,6.140,0.548,31.30000,0.09840,0.743000,0.000000,607.52,1234,87.520,2455004.441249,0,0.6890,0.287740,2.8403000,11.629000,0.05157,,,,,,,,5903.00,1.08,1.06,0.070,[Fe/H],0.151,4.39,3.980,1.69443,,,,19h33m59.18s,293.4965906,+41d08m15.23s,41.1375635,8.8037417,-2.5081200,-8.4389100,1416.4400000,0.6781300,16.2340000,15.3080000,14.0690000,13.7700000,13.6240000,,,,,,13.5970000,13.6790000,12.2220000,9.1250000,15.2389000,14.7449000,15.270,0,0,0
Kepler-697 b,Kepler-697,b,1,1,0,0,2016,3.70987065,0.047100,4.130,0.368,16.00000,0.05020,1.250000,0.000000,472.24,1151,89.860,2455004.987861,0,0.1237,0.202030,3.1000000,9.625500,0.04260,,,,,,,,5513.00,0.88,0.92,-0.010,[Fe/H],-0.025,4.52,4.370,1.17261,,,,18h55m27.45s,283.8643937,+41d20m46.99s,41.3463859,10.5927354,2.8679600,-10.1971000,1277.3300000,0.7544560,16.6190000,15.8880000,14.3060000,13.9340000,13.7850000,,,,,,13.8210000,13.8510000,12.3370000,9.2920000,15.5462000,15.0175000,15.581,0,0,0
